Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
73,3.0,0.0,0.0,649.0,13.0,50.0,2455.0,0.0,24.504000000000023,0.0,0.0,311.92104172706604,,,,,,,,,,,,,,,,,,,,,9.439815168235718,6.600801614661841,24.056065306895103,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,3.0,0.0,0.0,678.0,14.0,29.0,2484.0,0.0,23.555000000000003,0.0,0.0,314.17399191856384,,,,,,,,,,,,,,,,,,,,,8.35738114774811,7.948334404090692,23.33597191863394,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3.0,0.0,0.0,702.0,15.0,24.0,2508.0,0.0,8.204999999999998,0.0,0.0,316.0964229106903,,,,,,,,,,,,,,,,,,,,,1.6449677621282408,2.339772190481806,8.173694468177104,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3.0,0.0,0.0,760.0,16.0,58.0,2566.0,0.0,41.203999999999965,0.0,0.0,320.33229875564575,,,,,,,,,,,,,,,,,,,,,14.461362124137278,12.186552453438043,40.405646643443475,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3.0,0.0,0.0,818.0,17.0,58.0,2624.0,0.0,30.65300000000002,0.0,0.0,324.7968213558197,,,,,,,,,,,,,,,,,,,,,9.540033244179854,8.172827453517252,30.129807879717287,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.0,0.0,0.0,843.0,18.0,25.0,2649.0,0.0,12.355000000000004,0.0,0.0,326.752290725708,,,,,,,,,,,,,,,,,,,,,2.9439590271456244,3.9207257539225076,12.293694719040403,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,0.0,862.0,19.0,19.0,2668.0,0.0,9.505000000000003,0.0,0.0,328.3645167350769,,,,,,,,,,,,,,,,,,,,,2.3247437843091165,3.09715089114664,9.47030016826639,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,0.0,922.0,20.0,60.0,2728.0,0.0,16.508000000000035,0.0,0.0,332.7205328941345,,,,,,,,,,,,,,,,,,,,,2.6869316522151143,4.069739863867052,16.363147248115208,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,0.0,54.0,1.0,54.0,2782.0,0.0,27.90500000000002,0.0,0.0,389.99663639068604,,,,,,,,,,,,,,,,,,,,,10.402971929282591,7.936605883221071,27.370610125944687,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,0.0,89.0,2.0,35.0,2817.0,0.0,18.458000000000016,0.0,0.0,392.6935360431671,,,,,,,,,,,,,,,,,,,,,4.445309568834258,5.88202412753019,18.3207348999908,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,0.0,130.0,3.0,41.0,2858.0,0.0,14.655000000000015,0.0,0.0,395.7780251502991,,,,,,,,,,,,,,,,,,,,,2.9442563951480323,4.030959162895049,14.548834322121056,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,0.0,171.0,4.0,41.0,2899.0,0.0,18.40400000000002,0.0,0.0,399.0696406364441,,,,,,,,,,,,,,,,,,,,,6.399599586429412,4.841263232337981,18.15977619314954,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,0.0,205.0,5.0,34.0,2933.0,0.0,19.555000000000014,0.0,0.0,401.73788118362427,,,,,,,,,,,,,,,,,,,,,5.253149532144421,6.234460798479338,19.395788704611707,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,0.0,224.0,6.0,19.0,2952.0,0.0,9.853000000000005,0.0,0.0,403.3235788345337,,,,,,,,,,,,,,,,,,,,,2.548128823620218,3.1891194034619126,9.814399952303516,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,0.0,243.0,7.0,19.0,2971.0,0.0,10.405000000000001,0.0,0.0,404.9742519855499,,,,,,,,,,,,,,,,,,,,,2.7023674862591363,3.4675453491846984,10.36401903679787,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,0.0,278.0,8.0,35.0,3006.0,0.0,21.155000000000012,0.0,0.0,407.717570066452,,,,,,,,,,,,,,,,,,,,,5.781318732922556,6.879033715335156,20.973627471819537,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,0.0,316.0,9.0,38.0,3044.0,0.0,9.609000000000009,0.0,0.0,410.5397889614105,,,,,,,,,,,,,,,,,,,,,1.5042893053428663,2.4116291868510045,9.561398404801777,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,0.0,374.0,10.0,58.0,3102.0,0.0,26.555000000000025,0.0,0.0,414.782851934433,,,,,,,,,,,,,,,,,,,,,9.512512319188973,6.733101752213281,26.029303589076115,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,0.0,435.0,11.0,61.0,3163.0,0.0,19.863000000000024,0.0,0.0,419.22224473953247,,,,,,,,,,,,,,,,,,,,,7.532021073669615,4.5868331966806,19.422969684190342,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,0.0,467.0,12.0,32.0,3195.0,0.0,25.404000000000003,0.0,0.0,421.7327001094818,,,,,,,,,,,,,,,,,,,,,8.827350443226884,8.505891830186943,25.146671457274017,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,0.0,486.0,13.0,19.0,3214.0,0.0,9.255000000000003,0.0,0.0,423.2946231365204,,,,,,,,,,,,,,,,,,,,,2.1937553660163296,3.012631981466967,9.22254118923492,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,0.0,517.0,14.0,31.0,3245.0,0.0,16.504000000000012,0.0,0.0,425.8014235496521,,,,,,,,,,,,,,,,,,,,,4.368477974527448,5.109554002545664,16.384962144934587,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,0.0,540.0,15.0,23.0,3268.0,0.0,3.554999999999997,0.0,0.0,427.89050102233887,,,,,,,,,,,,,,,,,,,,,0.717030975008359,0.9065152354717828,3.5420503379127197,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,0.0,617.0,16.0,77.0,3345.0,0.0,44.20499999999993,0.0,0.0,433.3632221221924,,,,,,,,,,,,,,,,,,,,,16.717700209875456,13.704724798907995,42.96069778162122,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,0.0,659.0,17.0,42.0,3387.0,0.0,28.75500000000001,0.0,0.0,436.50522804260254,,,,,,,,,,,,,,,,,,,,,10.877822859877941,9.181370742910394,28.32645789778291,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,0.0,683.0,18.0,24.0,3411.0,0.0,10.206000000000005,0.0,0.0,438.5612585544586,,,,,,,,,,,,,,,,,,,,,2.2169900971210574,3.120912712134015,10.162955192861956,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,0.0,709.0,19.0,26.0,3437.0,0.0,10.056000000000006,0.0,0.0,440.7131175994873,,,,,,,,,,,,,,,,,,,,,2.0064615862297446,2.9873127997640037,10.01384584460263,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,0.0,762.0,20.0,53.0,3490.0,0.0,23.159000000000027,0.0,0.0,444.6390209197998,,,,,,,,,,,,,,,,,,,,,8.191371598726201,7.031018057468976,22.747604910177692,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,0.0,51.0,1.0,51.0,3541.0,0.0,21.757000000000026,0.0,0.0,501.3730471134186,,,,,,,,,,,,,,,,,,,,,5.388215181609428,6.071310689082464,21.50370473046839,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,0.0,87.0,2.0,36.0,3577.0,0.0,22.007000000000012,0.0,0.0,504.206668138504,,,,,,,,,,,,,,,,,,,,,6.0030794442558,7.206682838727379,21.812701841848646,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,0.0,135.0,3.0,48.0,3625.0,0.0,33.65499999999995,0.0,0.0,508.0206952095032,,,,,,,,,,,,,,,,,,,,,10.450348495221773,10.914541046595708,33.18656984207143,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,0.0,172.0,4.0,37.0,3662.0,0.0,11.856000000000014,0.0,0.0,510.8714702129364,,,,,,,,,,,,,,,,,,,,,2.263178538873931,3.1871828544284226,11.784046440502172,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,0.0,204.0,5.0,32.0,3694.0,0.0,11.60600000000001,0.0,0.0,513.4067492485046,,,,,,,,,,,,,,,,,,,,,2.392480378067898,3.2743750129144704,11.54098160951134,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,0.0,248.0,6.0,44.0,3738.0,0.0,18.05700000000002,0.0,0.0,516.7223773002625,,,,,,,,,,,,,,,,,,,,,3.615800033102508,5.265772305331866,17.915820619162655,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,0.0,306.0,7.0,58.0,3796.0,0.0,42.454999999999934,0.0,0.0,520.9536924362183,,,,,,,,,,,,,,,,,,,,,13.532992215224983,13.771710842356631,41.71179824976672,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,0.0,329.0,8.0,23.0,3819.0,0.0,7.606,0.0,0.0,522.7736511230469,,,,,,,,,,,,,,,,,,,,,1.410139914624334,2.1829999499181243,7.581147929893535,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,0.0,389.0,9.0,60.0,3879.0,0.0,29.906000000000024,0.0,0.0,527.2003626823425,,,,,,,,,,,,,,,,,,,,,10.251317901548038,8.541021048974903,29.320241167074183,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,0.0,419.0,10.0,30.0,3909.0,0.0,13.605000000000008,0.0,0.0,529.5565571784973,,,,,,,,,,,,,,,,,,,,,3.1565939089957906,4.106881278497539,13.523826008738867,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,0.0,497.0,11.0,78.0,3987.0,0.0,48.954999999999906,0.0,0.0,535.1934473514557,,,,,,,,,,,,,,,,,,,,,15.487523947278715,14.071896578159347,47.794767900012275,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,0.0,537.0,12.0,40.0,4027.0,0.0,21.758000000000017,0.0,0.0,538.2620532512665,,,,,,,,,,,,,,,,,,,,,5.417571809478945,6.888979772099253,21.56285998760845,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,0.0,573.0,13.0,36.0,4063.0,0.0,24.30700000000001,0.0,0.0,541.2916831970215,,,,,,,,,,,,,,,,,,,,,7.22918566642767,8.074560573146483,24.070820136144754,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,0.0,598.0,14.0,25.0,4088.0,0.0,14.954000000000002,0.0,0.0,543.3159313201904,,,,,,,,,,,,,,,,,,,,,4.183974011074053,4.900810983775851,14.86426491463779,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,0.0,623.0,15.0,25.0,4113.0,0.0,8.205999999999998,0.0,0.0,545.360856294632,,,,,,,,,,,,,,,,,,,,,1.5801571431392292,2.3150448732207947,8.174670742163688,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,0.0,651.0,16.0,28.0,4141.0,0.0,9.408000000000003,0.0,0.0,547.6114616394043,,,,,,,,,,,,,,,,,,,,,1.7473107790376994,2.664877135467224,9.368443741928875,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,0.0,686.0,17.0,35.0,4176.0,0.0,19.755000000000013,0.0,0.0,550.321585893631,,,,,,,,,,,,,,,,,,,,,5.082943956712155,6.351824802494764,19.596693655170256,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,0.0,716.0,18.0,30.0,4206.0,0.0,15.554000000000007,0.0,0.0,552.611546754837,,,,,,,,,,,,,,,,,,,,,4.141189535807999,4.752260439309351,15.445209523449211,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,0.0,752.0,19.0,36.0,4242.0,0.0,15.707000000000008,0.0,0.0,555.4676954746246,,,,,,,,,,,,,,,,,,,,,3.5692863964540353,4.628400634095211,15.594099789517175,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,0.0,819.0,20.0,67.0,4309.0,0.0,38.40699999999997,0.0,0.0,560.2455277442932,,,,,,,,,,,,,,,,,,,,,12.600022755124387,10.911462354179056,37.60039887428094,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,0.0,28.0,1.0,28.0,4337.0,0.0,10.607000000000006,0.0,0.0,614.5127048492432,,,,,,,,,,,,,,,,,,,,,2.1233992671741158,3.1021969557343843,10.558102923442569,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,0.0,49.0,2.0,21.0,4358.0,0.0,10.154000000000005,0.0,0.0,616.8617413043976,,,,,,,,,,,,,,,,,,,,,2.4888082946723933,3.2089127269299813,10.111846872684561,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,0.0,97.0,3.0,48.0,4406.0,0.0,29.558000000000014,0.0,0.0,620.3947148323059,,,,,,,,,,,,,,,,,,,,,8.118819810416245,9.501493937450862,29.19749414324327,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,0.0,140.0,4.0,43.0,4449.0,0.0,28.00600000000001,0.0,0.0,623.6088171005249,,,,,,,,,,,,,,,,,,,,,8.121685925217374,9.105767492490587,27.684451957172826,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,0.0,159.0,5.0,19.0,4468.0,0.0,8.904000000000002,0.0,0.0,625.2131338119507,,,,,,,,,,,,,,,,,,,,,2.1765878331174533,2.809108140450635,8.871516347518284,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,0.0,191.0,6.0,32.0,4500.0,0.0,17.55500000000001,0.0,0.0,627.7032747268677,,,,,,,,,,,,,,,,,,,,,4.467721073816243,5.615962043628748,17.42946238802591,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,0.0,227.0,7.0,36.0,4536.0,0.0,19.005000000000013,0.0,0.0,630.5729308128357,,,,,,,,,,,,,,,,,,,,,4.855304245463746,5.884769762699066,18.849058105268576,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,0.0,285.0,8.0,58.0,4594.0,0.0,25.66400000000003,0.0,0.0,634.8504962921143,,,,,,,,,,,,,,,,,,,,,5.349552865183556,7.584093013118754,25.37910503885821,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,0.0,384.0,9.0,99.0,4693.0,0.0,63.15499999999998,0.0,0.0,641.9053030014038,,,,,,,,,,,,,,,,,,,,,26.260943190225497,19.095614688620994,60.61578240657424,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,0.0,416.0,10.0,32.0,4725.0,0.0,11.957000000000008,0.0,0.0,644.4402458667755,,,,,,,,,,,,,,,,,,,,,2.3369380565303635,3.4479170508361743,11.894112094285314,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,0.0,511.0,11.0,95.0,4820.0,0.0,36.007000000000005,0.0,0.0,651.2316980361938,,,,,,,,,,,,,,,,,,,,,10.391492922524126,8.195451690271877,35.054863035395606,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,0.0,537.0,12.0,26.0,4846.0,0.0,18.805000000000007,0.0,0.0,653.5869243144989,,,,,,,,,,,,,,,,,,,,,6.043707175249109,6.372120648136232,18.666530143587114,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,0.0,559.0,13.0,22.0,4868.0,0.0,10.155000000000005,0.0,0.0,655.4511325359344,,,,,,,,,,,,,,,,,,,,,2.3766702145832515,3.177702069296626,10.112826081360526,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,0.0,593.0,14.0,34.0,4902.0,0.0,14.457000000000008,0.0,0.0,658.0675673484802,,,,,,,,,,,,,,,,,,,,,3.2797694548336094,4.2354957726439135,14.35984768622188,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,0.0,618.0,15.0,25.0,4927.0,0.0,8.505000000000003,0.0,0.0,660.0483481884003,,,,,,,,,,,,,,,,,,,,,1.7383291631312519,2.405154552852901,8.470011782704427,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,0.0,642.0,16.0,24.0,4951.0,0.0,9.904000000000005,0.0,0.0,662.0449779033661,,,,,,,,,,,,,,,,,,,,,2.313664868716867,2.9287741164716166,9.858330373524321,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,0.0,692.0,17.0,50.0,5001.0,0.0,29.157000000000018,0.0,0.0,665.7453174591064,,,,,,,,,,,,,,,,,,,,,10.102078820410217,9.056280950057063,28.68057663561511,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,0.0,719.0,18.0,27.0,5028.0,0.0,10.856000000000007,0.0,0.0,667.9468281269073,,,,,,,,,,,,,,,,,,,,,2.3298109250185957,3.212279703066067,10.803899004028528,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,0.0,733.0,19.0,14.0,5042.0,0.0,6.7540000000000004,0.0,0.0,669.2162580490112,,,,,,,,,,,,,,,,,,,,,1.6613934635710377,2.2507713599372465,6.737477969479486,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,0.0,802.0,20.0,69.0,5111.0,0.0,27.259000000000032,0.0,0.0,674.2039818763733,,,,,,,,,,,,,,,,,,,,,8.688685256720584,8.73076505172685,26.686166884170447,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,0.0,34.0,1.0,34.0,5145.0,0.0,13.756000000000009,0.0,0.0,733.9750275611877,,,,,,,,,,,,,,,,,,,,,2.904222666947386,4.009997988198323,13.670927356680473,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,0.0,121.0,2.0,87.0,5232.0,0.0,56.205000000000005,0.0,0.0,740.1621406078339,,,,,,,,,,,,,,,,,,,,,27.20748359798944,17.792879955472664,53.89184076774265,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,0.0,164.0,3.0,43.0,5275.0,0.0,30.00400000000001,0.0,0.0,743.4650683403015,,,,,,,,,,,,,,,,,,,,,10.617740544006956,9.687117135634216,29.57701417077848,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,0.0,194.0,4.0,30.0,5305.0,0.0,13.657000000000004,0.0,0.0,745.8921055793762,,,,,,,,,,,,,,,,,,,,,2.9791421992940035,4.219556161188748,13.581206940962145,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,0.0,214.0,5.0,20.0,5325.0,0.0,8.954000000000002,0.0,0.0,747.5482337474823,,,,,,,,,,,,,,,,,,,,,2.1076563657717857,2.7858866241303017,8.920767640324886,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,0.0,237.0,6.0,23.0,5348.0,0.0,9.305000000000003,0.0,0.0,749.3801987171173,,,,,,,,,,,,,,,,,,,,,2.039256732563918,2.789512485633096,9.26736445961064,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7.0,0.0,0.0,260.0,7.0,23.0,5371.0,0.0,15.204999999999998,0.0,0.0,751.3595397472382,,,,,,,,,,,,,,,,,,,,,4.55154468621425,5.146028688609624,15.115429902119192,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,0.0,395.0,8.0,135.0,5506.0,0.0,103.25700000000005,0.0,0.0,760.7829020023346,,,,,,,,,,,,,,,,,,,,,43.673464042862264,30.756439862189513,97.45854089510871,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,0.0,473.0,9.0,78.0,5584.0,0.0,55.753999999999934,0.0,0.0,766.3710541725159,,,,,,,,,,,,,,,,,,,,,17.218879967737582,17.881097347062212,54.46539275527174,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,0.0,526.0,10.0,53.0,5637.0,0.0,40.75599999999996,0.0,0.0,770.5629830360413,,,,,,,,,,,,,,,,,,,,,16.188471179766452,13.872453143543035,39.93794897644883,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,0.0,575.0,11.0,49.0,5686.0,0.0,21.356000000000027,0.0,0.0,774.2214152812958,,,,,,,,,,,,,,,,,,,,,7.574803090231064,5.775218479728349,21.005840489067744,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,0.0,606.0,12.0,31.0,5717.0,0.0,22.105000000000008,0.0,0.0,776.6829705238342,,,,,,,,,,,,,,,,,,,,,7.010497046342661,7.37309711356508,21.909584175739116,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,0.0,657.0,13.0,51.0,5768.0,0.0,38.00499999999993,0.0,0.0,780.5086371898651,,,,,,,,,,,,,,,,,,,,,12.515986886363528,12.259550633094452,37.40408875755301,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,0.0,685.0,14.0,28.0,5796.0,0.0,22.355000000000004,0.0,0.0,782.7555854320526,,,,,,,,,,,,,,,,,,,,,7.822431477359331,7.558660124323009,22.158130048682622,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,0.0,718.0,15.0,33.0,5829.0,0.0,10.905000000000008,0.0,0.0,785.3573544025421,,,,,,,,,,,,,,,,,,,,,2.603702387065944,2.9604203291134175,10.829907728955781,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,0.0,750.0,16.0,32.0,5861.0,0.0,10.80700000000001,0.0,0.0,787.9063749313354,,,,,,,,,,,,,,,,,,,,,2.0040570850522346,3.017731057206777,10.753623797075404,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,0.0,783.0,17.0,33.0,5894.0,0.0,12.907000000000007,0.0,0.0,790.5549268722534,,,,,,,,,,,,,,,,,,,,,2.5497082539897926,3.7775403655767095,12.83569532294128,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,0.0,827.0,18.0,44.0,5938.0,0.0,28.257000000000012,0.0,0.0,793.8746030330658,,,,,,,,,,,,,,,,,,,,,8.106086819952354,9.149387871680332,27.92826044036246,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,0.0,856.0,19.0,29.0,5967.0,0.0,11.307000000000006,0.0,0.0,796.3616535663605,,,,,,,,,,,,,,,,,,,,,2.223959042399079,3.3486753044574025,11.253758946717145,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,0.0,947.0,20.0,91.0,6058.0,0.0,24.662000000000056,0.0,0.0,802.8794996738434,,,,,,,,,,,,,,,,,,,,,6.6224483230460125,5.174361584529937,24.083440643246057,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,0.0,90.0,1.0,90.0,6148.0,0.0,57.006000000000014,0.0,0.0,870.9179689884186,,,,,,,,,,,,,,,,,,,,,23.26947654154979,15.937118475213067,54.966713825085606,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,0.0,220.0,2.0,130.0,6278.0,0.0,70.0549999999999,0.0,0.0,880.0755665302277,,,,,,,,,,,,,,,,,,,,,26.701858159297764,19.70086905035273,66.65040884813945,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,0.0,289.0,3.0,69.0,6347.0,0.0,63.30600000000001,0.0,0.0,885.0802788734436,,,,,,,,,,,,,,,,,,,,,24.326473275977218,20.46181145643527,61.689162506464015,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,0.0,357.0,4.0,68.0,6415.0,0.0,49.70399999999993,0.0,0.0,890.1915693283081,,,,,,,,,,,,,,,,,,,,,18.744591288056682,14.15439084701377,48.47784563805019,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
